Payer;SoldTo;;Division Brand;Division;;Season Year Sub;Sales Document;Sales Document Type;Customer PO;Article MH3 Lifestyle;Article MH1 World;Generic Article;Article Style;Article MH6 Sub Product Group;Article Color Code;Article Color Text;Article Size;Article MH2 Gender;GTIN;Article Program;Commodity Code Vendor;Article Country of Origin;Article Fiber Components;Price Net;Price Wholesale;Price Retail;Season Main;RDD;Cancellation Date;Rejection Reason;Order Qty;Rejected Qty;Total Qty;Confirmed Qty;Retail Value;Weight Net Item;Weight Gross Item
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00197C87;U HERITAGE BADGE SWEATPANTS;Sweatpants;C87;Twilight Navy;16;Kids Unisex;8720114876392;##;6104620000;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;899.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00197C87;U HERITAGE BADGE SWEATPANTS;Sweatpants;C87;Twilight Navy;8;Kids Unisex;8720114876125;##;6104620000;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;899.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;10;Kids Unisex;8720114864054;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;10;Kids Unisex;8720114864054;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;12;Kids Unisex;8720114864207;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;897.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;12;Kids Unisex;8720114864207;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;14;Kids Unisex;8720114864252;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;897.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;14;Kids Unisex;8720114864252;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;897.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;16;Kids Unisex;8720114864306;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;16;Kids Unisex;8720114864306;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;8;Kids Unisex;8720114864009;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201L6C;ESSENTIAL TEE S/S;S/S T-Shirts;L6C;Forage Green;8;Kids Unisex;8720114864009;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;10;Kids Unisex;8720114888807;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;10;Kids Unisex;8720114888807;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;12;Kids Unisex;8720114888814;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;897.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;12;Kids Unisex;8720114888814;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;14;Kids Unisex;8720114888838;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;897.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;14;Kids Unisex;8720114888838;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;897.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;16;Kids Unisex;8720114888852;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;16;Kids Unisex;8720114888852;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;8;Kids Unisex;8720114888685;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00201VQ6;ESSENTIAL TEE S/S;S/S T-Shirts;VQ6;Court Purple;8;Kids Unisex;8720114888685;##;6109100010;Bangladesh;ORGANIC COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;10;Kids Unisex;8720114898417;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;698.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;10;Kids Unisex;8720114898417;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;698.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;12;Kids Unisex;8720114898424;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;1,047.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;12;Kids Unisex;8720114898424;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;698.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;14;Kids Unisex;8720114898431;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;1,047.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;14;Kids Unisex;8720114898431;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;1,047.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;16;Kids Unisex;8720114898448;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;16;Kids Unisex;8720114898448;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;8;Kids Unisex;8720114898400;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202C87;ESSENTIAL TEE L/S;L/S T-Shirts;C87;Twilight Navy;8;Kids Unisex;8720114898400;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;10;Kids Unisex;8720114898752;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;698.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;10;Kids Unisex;8720114898752;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;698.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;12;Kids Unisex;8720114898769;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;1,047.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;12;Kids Unisex;8720114898769;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;698.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;14;Kids Unisex;8720114898776;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;1,047.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;14;Kids Unisex;8720114898776;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;1,047.00 ;0.60 ;1.05 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;16;Kids Unisex;8720114898783;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;16;Kids Unisex;8720114898783;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;8;Kids Unisex;8720114898745;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00202YBR;ESSENTIAL TEE L/S;L/S T-Shirts;YBR;White;8;Kids Unisex;8720114898745;##;6109100010;Bangladesh;ORGANIC COTTON (100%);125;125;349;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;349.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;10;Kids Unisex;8720114899704;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,398.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;10;Kids Unisex;8720114899704;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,398.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;12;Kids Unisex;8720114899711;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,097.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;12;Kids Unisex;8720114899711;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,398.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;14;Kids Unisex;8720114899728;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,097.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;14;Kids Unisex;8720114899728;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,097.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;16;Kids Unisex;8720114899735;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;699.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;16;Kids Unisex;8720114899735;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;699.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;8;Kids Unisex;8720114899698;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;699.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00205L6K;ESSENTIAL HOODIE;Hoodies;L6K;Ornamental Green;8;Kids Unisex;8720114899698;##;6110209900;Turkey;ORGANIC COTTON (100%);250;250;699;Summer/Fall;15-07-2021;01-11-2021;;1 ;0 ;1 ;1 ;699.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;10;Kids Unisex;8720114858084;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;10;Kids Unisex;8720114858084;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;12;Kids Unisex;8720114858213;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,397.00 ;1.50 ;1.95 
